序号,板块,公司全称,公司简称,公司代码,所属行业,省份,城市,专利记分牌得分 ↑
286,主板,中国国际海运集装箱(集团)股份有限公司,中集集团,000039.SZ,制造业,广东省,深圳市,396.0  
287,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
288,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
289,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
290,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
291,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
292,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
293,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
294,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
295,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
296,主板,力帆实业(集团)股份有限公司,力帆股份,601777.SH,制造业,重庆,重庆市,377.8  
297,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
298,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
299,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
300,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
301,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
302,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
303,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
304,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
305,主板,中国神华能源股份有限公司,中国神华,601088.SH,采矿业,北京,北京市,372.1  
306,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
307,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
308,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
309,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
310,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
311,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
312,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
313,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
314,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
315,主板,上海电气集团股份有限公司,上海电气,601727.SH,制造业,上海,上海市,363.8  
316,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
317,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
318,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
319,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
320,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
321,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
322,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
323,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
324,中小企业板,浙江苏泊尔股份有限公司,苏泊尔,002032.SZ,制造业,浙江省,台州市,355.4  
325,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
326,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
327,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
328,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
329,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
330,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
331,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
332,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
333,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
334,主板,海信科龙电器股份有限公司,海信科龙,000921.SZ,制造业,广东省,佛山市,334.3  
335,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
336,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
337,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
338,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
339,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
340,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
341,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
342,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
343,主板,中国船舶重工股份有限公司,中国重工,601989.SH,制造业,北京,北京市,328.0  
344,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
345,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
346,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
347,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
348,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
349,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
350,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
351,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
352,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
353,主板,天地科技股份有限公司,天地科技,600582.SH,制造业,北京,北京市,318.9  
354,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
355,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
356,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
357,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
358,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
359,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
360,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
361,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
362,中小企业板,浙江爱仕达电器股份有限公司,爱仕达,002403.SZ,制造业,浙江省,温岭市,296.7  
363,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
364,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
365,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
366,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
367,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
368,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
369,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
370,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
371,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
372,中小企业板,四川科伦药业股份有限公司,科伦药业,002422.SZ,制造业,四川省,成都市,292.8  
373,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
374,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
375,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
376,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
377,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
378,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
379,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
380,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
381,主板,中国交通建设股份有限公司,中国交建,601800.SH,建筑业,北京,北京市,280.4  
382,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
383,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
384,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
385,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
386,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
387,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
388,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
389,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
390,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
391,中小企业板,大族激光科技产业集团股份有限公司,大族激光,002008.SZ,制造业,广东省,深圳市,274.8  
392,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
393,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
394,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
395,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
396,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
397,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
398,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
399,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
400,主板,莱克电气股份有限公司,莱克电气,603355.SH,制造业,江苏省,苏州市,272.0  
401,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
402,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
403,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
404,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
405,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
406,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
407,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
408,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
409,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
410,主板,中国西电电气股份有限公司,中国西电,601179.SH,制造业,陕西省,西安市,265.7  
411,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
412,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
413,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
414,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
415,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
416,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
417,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
418,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
419,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
420,中小企业板,广东新宝电器股份有限公司,新宝股份,002705.SZ,制造业,广东省,佛山市,261.3  
